"","QUANTITYORDERED","PRICEEACH","ORDERDATE","MONTH_ID","YEAR_ID","PRODUCTLINE","CUSTOMERNAME","CITY","STATE","COUNTRY"
"1298",50,100,"11/26/2003 0:00",11,2003,"Vintage Cars","Enaco Distributors","Barcelona","","Spain"
"1299",45,87.77,"1/2/2004 0:00",1,2004,"Vintage Cars","Saveley & Henriot, Co.","Lyon","","France"
"1300",39,89.53,"2/18/2004 0:00",2,2004,"Vintage Cars","Petit Auto","Bruxelles","","Belgium"
"1301",23,89.53,"3/20/2004 0:00",3,2004,"Vintage Cars","giftsbymail.co.uk","Cowes","Isle of Wight","UK"
"1302",42,75.48,"5/7/2004 0:00",5,2004,"Vintage Cars","Land of Toys Inc.","NYC","NY","USA"
"1303",20,89.53,"6/17/2004 0:00",6,2004,"Vintage Cars","Quebec Home Shopping Network","Montreal","Quebec","Canada"
"1304",33,71.09,"7/21/2004 0:00",7,2004,"Vintage Cars","Petit Auto","Bruxelles","","Belgium"
"1305",34,100,"8/20/2004 0:00",8,2004,"Vintage Cars","Royal Canadian Collectables, Ltd.","Tsawassen","BC","Canada"
"1306",49,100,"9/9/2004 0:00",9,2004,"Vintage Cars","Amica Models & Co.","Torino","","Italy"
"1307",39,90.4,"10/14/2004 0:00",10,2004,"Vintage Cars","AV Stores, Co.","Manchester","","UK"
"1308",36,100,"10/29/2004 0:00",10,2004,"Vintage Cars","La Rochelle Gifts","Nantes","","France"
"1309",50,86.01,"11/9/2004 0:00",11,2004,"Vintage Cars","Volvo Model Replicas, Co","Lule","","Sweden"
"1310",29,100,"11/21/2004 0:00",11,2004,"Vintage Cars","Classic Legends Inc.","NYC","NY","USA"
"1311",30,100,"12/2/2004 0:00",12,2004,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"1312",41,86.89,"1/26/2005 0:00",1,2005,"Vintage Cars","Tokyo Collectables, Ltd","Minato-ku","Tokyo","Japan"
"1313",28,58.58,"2/22/2005 0:00",2,2005,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"1314",45,100,"3/23/2005 0:00",3,2005,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1315",16,75.48,"5/6/2005 0:00",5,2005,"Vintage Cars","Gifts4AllAges.com","Boston","MA","USA"
"1316",36,100,"1/29/2003 0:00",1,2003,"Trucks and Buses","Baane Mini Imports","Stavern","","Norway"
"1317",41,100,"4/1/2003 0:00",4,2003,"Trucks and Buses","La Corne D'abondance, Co.","Paris","","France"
"1318",50,100,"5/28/2003 0:00",5,2003,"Trucks and Buses","Corrida Auto Replicas, Ltd","Madrid","","Spain"
"1319",40,100,"7/24/2003 0:00",7,2003,"Trucks and Buses","Technics Stores Inc.","Burlingame","CA","USA"
"1320",49,100,"9/19/2003 0:00",9,2003,"Trucks and Buses","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"1321",45,100,"10/21/2003 0:00",10,2003,"Trucks and Buses","Mini Auto Werke","Graz","","Austria"
"1322",47,100,"11/6/2003 0:00",11,2003,"Trucks and Buses","Stylish Desk Decors, Co.","London","","UK"
"1323",21,100,"11/13/2003 0:00",11,2003,"Trucks and Buses","Classic Gift Ideas, Inc","Philadelphia","PA","USA"
"1324",32,100,"11/25/2003 0:00",11,2003,"Trucks and Buses","Saveley & Henriot, Co.","Lyon","","France"
"1325",47,100,"12/9/2003 0:00",12,2003,"Trucks and Buses","Diecast Collectables","Boston","MA","USA"
"1326",38,100,"2/4/2004 0:00",2,2004,"Trucks and Buses","Handji Gifts& Co","Singapore","","Singapore"
"1327",41,100,"3/11/2004 0:00",3,2004,"Trucks and Buses","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1328",21,100,"5/4/2004 0:00",5,2004,"Trucks and Buses","Super Scale Inc.","New Haven","CT","USA"
"1329",41,100,"6/15/2004 0:00",6,2004,"Trucks and Buses","Handji Gifts& Co","Singapore","","Singapore"
"1330",38,100,"7/19/2004 0:00",7,2004,"Trucks and Buses","Souveniers And Things Co.","Chatswood","NSW","Australia"
"1331",25,99.29,"8/19/2004 0:00",8,2004,"Trucks and Buses","Diecast Classics Inc.","Allentown","PA","USA"
"1332",48,100,"9/8/2004 0:00",9,2004,"Trucks and Buses","Scandinavian Gift Ideas","Boras","","Sweden"
"1333",22,99.29,"10/13/2004 0:00",10,2004,"Trucks and Buses","Marta's Replicas Co.","Cambridge","MA","USA"
"1334",28,100,"10/22/2004 0:00",10,2004,"Trucks and Buses","Canadian Gift Exchange Network","Vancouver","BC","Canada"
"1335",47,100,"11/5/2004 0:00",11,2004,"Trucks and Buses","Blauer See Auto, Co.","Frankfurt","","Germany"
"1336",49,100,"11/19/2004 0:00",11,2004,"Trucks and Buses","Volvo Model Replicas, Co","Lule","","Sweden"
"1337",45,100,"11/29/2004 0:00",11,2004,"Trucks and Buses","Australian Collectors, Co.","Melbourne","Victoria","Australia"
"1338",28,100,"12/10/2004 0:00",12,2004,"Trucks and Buses","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1339",29,57.53,"1/20/2005 0:00",1,2005,"Trucks and Buses","Anna's Decorations, Ltd","North Sydney","NSW","Australia"
"1340",39,100,"2/17/2005 0:00",2,2005,"Trucks and Buses","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1341",46,100,"5/1/2005 0:00",5,2005,"Trucks and Buses","Quebec Home Shopping Network","Montreal","Quebec","Canada"
"1342",38,100,"5/31/2005 0:00",5,2005,"Trucks and Buses","La Rochelle Gifts","Nantes","","France"
"1343",41,47.29,"1/29/2003 0:00",1,2003,"Vintage Cars","Baane Mini Imports","Stavern","","Norway"
"1344",50,49.81,"3/26/2003 0:00",3,2003,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1345",43,53.83,"5/28/2003 0:00",5,2003,"Vintage Cars","Corrida Auto Replicas, Ltd","Madrid","","Spain"
"1346",29,43.27,"7/24/2003 0:00",7,2003,"Vintage Cars","Technics Stores Inc.","Burlingame","CA","USA"
"1347",30,42.76,"9/19/2003 0:00",9,2003,"Vintage Cars","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"1348",25,53.83,"10/21/2003 0:00",10,2003,"Vintage Cars","Mini Auto Werke","Graz","","Austria"
"1349",49,44.78,"11/6/2003 0:00",11,2003,"Vintage Cars","Australian Gift Network, Co","South Brisbane","Queensland","Australia"
"1350",40,49.3,"11/13/2003 0:00",11,2003,"Vintage Cars","Classic Gift Ideas, Inc","Philadelphia","PA","USA"
"1351",41,44.78,"11/25/2003 0:00",11,2003,"Vintage Cars","Saveley & Henriot, Co.","Lyon","","France"
"1352",21,53.33,"12/5/2003 0:00",12,2003,"Vintage Cars","Canadian Gift Exchange Network","Vancouver","BC","Canada"
"1353",46,45.28,"1/29/2004 0:00",1,2004,"Vintage Cars","West Coast Collectables Co.","Burbank","CA","USA"
"1354",39,40.25,"3/11/2004 0:00",3,2004,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1355",45,59.87,"5/4/2004 0:00",5,2004,"Vintage Cars","Super Scale Inc.","New Haven","CT","USA"
"1356",21,59.87,"6/15/2004 0:00",6,2004,"Vintage Cars","Tokyo Collectables, Ltd","Minato-ku","Tokyo","Japan"
"1357",44,58.36,"7/19/2004 0:00",7,2004,"Vintage Cars","Souveniers And Things Co.","Chatswood","NSW","Australia"
"1358",44,59.87,"8/19/2004 0:00",8,2004,"Vintage Cars","Diecast Classics Inc.","Allentown","PA","USA"
"1359",29,51.82,"9/8/2004 0:00",9,2004,"Vintage Cars","Scandinavian Gift Ideas","Boras","","Sweden"
"1360",34,49.3,"10/11/2004 0:00",10,2004,"Vintage Cars","Auto Assoc. & Cie.","Versailles","","France"
"1361",39,56.85,"10/21/2004 0:00",10,2004,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1362",38,100,"11/5/2004 0:00",11,2004,"Vintage Cars","Vitachrome Inc.","NYC","NY","USA"
"1363",24,79.86,"11/18/2004 0:00",11,2004,"Vintage Cars","Mini Wheels Co.","San Francisco","CA","USA"
"1364",29,100,"11/1/2004 0:00",11,2004,"Vintage Cars","Corrida Auto Replicas, Ltd","Madrid","","Spain"
"1365",30,100,"12/10/2004 0:00",12,2004,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"1366",20,100,"1/20/2005 0:00",1,2005,"Vintage Cars","Anna's Decorations, Ltd","North Sydney","NSW","Australia"
"1367",39,100,"2/17/2005 0:00",2,2005,"Vintage Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1368",35,59.87,"5/1/2005 0:00",5,2005,"Vintage Cars","Quebec Home Shopping Network","Montreal","Quebec","Canada"
"1369",26,59.87,"5/31/2005 0:00",5,2005,"Vintage Cars","Euro Shopping Channel","Madrid","","Spain"
"1370",44,100,"3/3/2003 0:00",3,2003,"Classic Cars","Cruz & Sons Co.","Makati City","","Philippines"
"1371",28,100,"5/8/2003 0:00",5,2003,"Classic Cars","Marseille Mini Autos","Marseille","","France"
"1372",31,100,"7/2/2003 0:00",7,2003,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1373",29,100,"9/3/2003 0:00",9,2003,"Classic Cars","Gift Ideas Corp.","Glendale","CT","USA"
"1374",32,100,"10/10/2003 0:00",10,2003,"Classic Cars","Corporate Gift Ideas Co.","San Francisco","CA","USA"
"1375",33,100,"11/4/2003 0:00",11,2003,"Classic Cars","Anna's Decorations, Ltd","North Sydney","NSW","Australia"
"1376",44,100,"11/11/2003 0:00",11,2003,"Classic Cars","Daedalus Designs Imports","Lille","","France"
"1377",32,100,"11/20/2003 0:00",11,2003,"Classic Cars","Toms Spezialitten, Ltd","Koln","","Germany"
"1378",41,100,"1/15/2004 0:00",1,2004,"Classic Cars","Auto Canal Petit","Paris","","France"
"1379",35,100,"2/22/2004 0:00",2,2004,"Classic Cars","Vida Sport, Ltd","Gensve","","Switzerland"
"1380",44,100,"4/9/2004 0:00",4,2004,"Classic Cars","Danish Wholesale Imports","Kobenhavn","","Denmark"
"1381",26,100,"5/26/2004 0:00",5,2004,"Classic Cars","Auto Canal Petit","Paris","","France"
"1382",20,100,"6/30/2004 0:00",6,2004,"Classic Cars","Gifts4AllAges.com","Boston","MA","USA"
"1383",48,100,"8/2/2004 0:00",8,2004,"Classic Cars","Online Mini Collectables","Brickhaven","MA","USA"
"1384",34,100,"8/30/2004 0:00",8,2004,"Classic Cars","Vida Sport, Ltd","Gensve","","Switzerland"
"1385",49,100,"9/30/2004 0:00",9,2004,"Classic Cars","Toys of Finland, Co.","Helsinki","","Finland"
"1386",40,100,"10/16/2004 0:00",10,2004,"Classic Cars","Toms Spezialitten, Ltd","Koln","","Germany"
"1387",45,100,"11/3/2004 0:00",11,2004,"Classic Cars","Microscale Inc.","NYC","NY","USA"
"1388",50,100,"11/16/2004 0:00",11,2004,"Classic Cars","Cruz & Sons Co.","Makati City","","Philippines"
"1389",38,100,"11/24/2004 0:00",11,2004,"Classic Cars","Australian Collectors, Co.","Melbourne","Victoria","Australia"
"1390",25,100,"12/7/2004 0:00",12,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1391",28,58.18,"1/6/2005 0:00",1,2005,"Classic Cars","Suominen Souveniers","Espoo","","Finland"
"1392",49,67.14,"2/10/2005 0:00",2,2005,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1393",49,100,"3/4/2005 0:00",3,2005,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1394",42,61.29,"3/18/2003 0:00",3,2003,"Classic Cars","AV Stores, Co.","Manchester","","UK"
"1395",23,57.73,"5/21/2003 0:00",5,2003,"Classic Cars","Signal Gift Stores","Las Vegas","NV","USA"
"1396",29,81.25,"9/11/2003 0:00",9,2003,"Classic Cars","Anna's Decorations, Ltd","North Sydney","NSW","Australia"
"1397",25,80.54,"10/17/2003 0:00",10,2003,"Classic Cars","Heintze Collectables","Aaarhus","","Denmark"
"1398",39,71.98,"11/5/2003 0:00",11,2003,"Classic Cars","Rovelli Gifts","Bergamo","","Italy"
"1399",44,69.84,"11/12/2003 0:00",11,2003,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1400",25,76.26,"11/21/2003 0:00",11,2003,"Classic Cars","Australian Collectables, Ltd","Glen Waverly","Victoria","Australia"
"1401",45,76.26,"12/2/2003 0:00",12,2003,"Classic Cars","Muscle Machine Inc","NYC","NY","USA"
"1402",25,83.39,"1/22/2004 0:00",1,2004,"Classic Cars","Double Decker Gift Stores, Ltd","London","","UK"
"1403",37,57.73,"3/2/2004 0:00",3,2004,"Classic Cars","Saveley & Henriot, Co.","Lyon","","France"
"1404",30,66.99,"4/13/2004 0:00",4,2004,"Classic Cars","Mini Caravy","Strasbourg","","France"
"1405",36,75.55,"7/7/2004 0:00",7,2004,"Classic Cars","Muscle Machine Inc","NYC","NY","USA"
"1406",26,60.58,"8/9/2004 0:00",8,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1407",23,73.41,"9/1/2004 0:00",9,2004,"Classic Cars","Handji Gifts& Co","Singapore","","Singapore"
"1408",23,72.7,"10/6/2003 0:00",10,2003,"Classic Cars","UK Collectables, Ltd.","Liverpool","","UK"
"1409",25,66.99,"10/16/2004 0:00",10,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1410",21,100,"11/17/2004 0:00",11,2004,"Classic Cars","AV Stores, Co.","Manchester","","UK"
"1411",26,63.43,"11/25/2004 0:00",11,2004,"Classic Cars","Marseille Mini Autos","Marseille","","France"
"1412",44,85.25,"1/12/2005 0:00",1,2005,"Classic Cars","Toys4GrownUps.com","Pasadena","CA","USA"
"1413",24,100,"2/16/2005 0:00",2,2005,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1414",66,66.99,"4/22/2005 0:00",4,2005,"Classic Cars","The Sharp Gifts Warehouse","San Jose","CA","USA"
"1415",36,57.73,"5/29/2005 0:00",5,2005,"Classic Cars","Souveniers And Things Co.","Chatswood","NSW","Australia"
"1416",36,85.25,"3/18/2003 0:00",3,2003,"Classic Cars","AV Stores, Co.","Manchester","","UK"
"1417",22,77.9,"5/21/2003 0:00",5,2003,"Classic Cars","Signal Gift Stores","Las Vegas","NV","USA"
"1418",25,60.26,"9/11/2003 0:00",9,2003,"Classic Cars","Anna's Decorations, Ltd","North Sydney","NSW","Australia"
"1419",37,72.76,"10/17/2003 0:00",10,2003,"Classic Cars","Heintze Collectables","Aaarhus","","Denmark"
"1420",32,75.69,"11/5/2003 0:00",11,2003,"Classic Cars","Gift Depot Inc.","Bridgewater","CT","USA"
"1421",47,74.22,"11/12/2003 0:00",11,2003,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1422",37,69.82,"11/20/2003 0:00",11,2003,"Classic Cars","Online Diecast Creations Co.","Nashua","NH","USA"
"1423",20,62.47,"12/2/2003 0:00",12,2003,"Classic Cars","Muscle Machine Inc","NYC","NY","USA"
"1424",41,82.31,"1/16/2004 0:00",1,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1425",21,60.26,"2/26/2004 0:00",2,2004,"Classic Cars","Collectable Mini Designs Co.","San Diego","CA","USA"
"1426",22,76.43,"4/13/2004 0:00",4,2004,"Classic Cars","Mini Caravy","Strasbourg","","France"
"1427",40,80.1,"7/7/2004 0:00",7,2004,"Classic Cars","Muscle Machine Inc","NYC","NY","USA"
"1428",32,74.96,"8/9/2004 0:00",8,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1429",36,66.14,"9/1/2004 0:00",9,2004,"Classic Cars","Handji Gifts& Co","Singapore","","Singapore"
"1430",27,72.02,"10/5/2003 0:00",10,2003,"Classic Cars","Norway Gifts By Mail, Co.","Oslo","","Norway"
"1431",26,87.45,"10/16/2004 0:00",10,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1432",30,70.55,"11/4/2004 0:00",11,2004,"Classic Cars","FunGiftIdeas.com","New Bedford","MA","USA"
"1433",23,56.84,"11/17/2004 0:00",11,2004,"Classic Cars","AV Stores, Co.","Manchester","","UK"
"1434",29,59.53,"11/25/2004 0:00",11,2004,"Classic Cars","Marseille Mini Autos","Marseille","","France"
"1435",21,60.37,"1/12/2005 0:00",1,2005,"Classic Cars","Toys4GrownUps.com","Pasadena","CA","USA"
"1436",34,100,"2/16/2005 0:00",2,2005,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1437",26,76.43,"4/22/2005 0:00",4,2005,"Classic Cars","The Sharp Gifts Warehouse","San Jose","CA","USA"
"1438",60,64.67,"5/29/2005 0:00",5,2005,"Classic Cars","Souveniers And Things Co.","Chatswood","NSW","Australia"
"1439",35,55.49,"1/31/2003 0:00",1,2003,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1440",47,69.36,"4/4/2003 0:00",4,2003,"Classic Cars","Classic Legends Inc.","NYC","NY","USA"
"1441",20,60.69,"6/3/2003 0:00",6,2003,"Classic Cars","Muscle Machine Inc","NYC","NY","USA"
"1442",20,54.33,"8/1/2003 0:00",8,2003,"Classic Cars","Suominen Souveniers","Espoo","","Finland"
"1443",25,65.31,"9/25/2003 0:00",9,2003,"Classic Cars","Australian Gift Network, Co","South Brisbane","Queensland","Australia"
"1444",25,69.36,"10/22/2003 0:00",10,2003,"Classic Cars","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"1445",27,68.78,"11/6/2003 0:00",11,2003,"Classic Cars","L'ordine Souveniers","Reggio Emilia","","Italy"
"1446",31,60.11,"11/14/2003 0:00",11,2003,"Classic Cars","Iberia Gift Imports, Corp.","Sevilla","","Spain"
"1447",44,66.47,"11/25/2003 0:00",11,2003,"Classic Cars","Mini Classics","White Plains","NY","USA"
"1448",49,46.82,"12/9/2003 0:00",12,2003,"Classic Cars","Diecast Collectables","Boston","MA","USA"
"1449",26,56.07,"2/12/2004 0:00",2,2004,"Classic Cars","Clover Collections, Co.","Dublin","","Ireland"
"1450",36,54.33,"3/15/2004 0:00",3,2004,"Classic Cars","Blauer See Auto, Co.","Frankfurt","","Germany"
"1451",44,52.6,"5/5/2004 0:00",5,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1452",28,46.82,"6/15/2004 0:00",6,2004,"Classic Cars","Handji Gifts& Co","Singapore","","Singapore"
"1453",45,64.74,"7/20/2004 0:00",7,2004,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1454",29,46.82,"8/20/2004 0:00",8,2004,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1455",40,53.75,"9/8/2004 0:00",9,2004,"Classic Cars","Land of Toys Inc.","NYC","NY","USA"
"1456",45,61.85,"10/13/2004 0:00",10,2004,"Classic Cars","Marta's Replicas Co.","Cambridge","MA","USA"
"1457",44,53.18,"10/22/2004 0:00",10,2004,"Classic Cars","Heintze Collectables","Aaarhus","","Denmark"
"1458",25,69.16,"11/5/2004 0:00",11,2004,"Classic Cars","Vitachrome Inc.","NYC","NY","USA"
"1459",45,100,"11/20/2004 0:00",11,2004,"Classic Cars","La Corne D'abondance, Co.","Paris","","France"
"1460",48,47.4,"12/1/2004 0:00",12,2004,"Classic Cars","Muscle Machine Inc","NYC","NY","USA"
"1461",44,60.76,"12/10/2004 0:00",12,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1462",25,97.27,"1/23/2005 0:00",1,2005,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"1463",22,91.76,"2/22/2005 0:00",2,2005,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1464",31,50.29,"3/15/2005 0:00",3,2005,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1465",21,52.6,"5/3/2005 0:00",5,2005,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1466",55,46.82,"5/31/2005 0:00",5,2005,"Classic Cars","La Rochelle Gifts","Nantes","","France"
"1467",25,100,"2/24/2003 0:00",2,2003,"Motorcycles","Land of Toys Inc.","NYC","NY","USA"
"1468",35,98.05,"4/29/2003 0:00",4,2003,"Motorcycles","Australian Collectors, Co.","Melbourne","Victoria","Australia"
"1469",35,93.54,"7/1/2003 0:00",7,2003,"Motorcycles","Lyon Souveniers","Paris","","France"
"1470",43,95.8,"8/25/2003 0:00",8,2003,"Motorcycles","Toys4GrownUps.com","Pasadena","CA","USA"
"1471",44,100,"10/10/2003 0:00",10,2003,"Motorcycles","Corporate Gift Ideas Co.","San Francisco","CA","USA"
"1472",50,100,"10/28/2003 0:00",10,2003,"Motorcycles","Technics Stores Inc.","Burlingame","CA","USA"
"1473",48,100,"11/11/2003 0:00",11,2003,"Motorcycles","Daedalus Designs Imports","Lille","","France"
"1474",25,100,"11/18/2003 0:00",11,2003,"Motorcycles","Herkku Gifts","Bergen","","Norway"
"1475",39,100,"12/1/2003 0:00",12,2003,"Motorcycles","Mini Wheels Co.","San Francisco","CA","USA"
"1476",25,90.16,"1/15/2004 0:00",1,2004,"Motorcycles","Auto Canal Petit","Paris","","France"
"1477",32,91.29,"2/20/2004 0:00",2,2004,"Motorcycles","Australian Collectors, Co.","Melbourne","Victoria","Australia"
"1478",20,100,"4/5/2004 0:00",4,2004,"Motorcycles","Vitachrome Inc.","NYC","NY","USA"
"1479",26,100,"5/18/2004 0:00",5,2004,"Motorcycles","Tekni Collectables Inc.","Newark","NJ","USA"
"1480",42,100,"6/28/2004 0:00",6,2004,"Motorcycles","Gift Depot Inc.","Bridgewater","CT","USA"
"1481",21,100,"7/23/2004 0:00",7,2004,"Motorcycles","La Rochelle Gifts","Nantes","","France"
"1482",34,100,"8/27/2004 0:00",8,2004,"Motorcycles","Marta's Replicas Co.","Cambridge","MA","USA"
"1483",47,100,"9/30/2004 0:00",9,2004,"Motorcycles","Toys of Finland, Co.","Helsinki","","Finland"
"1484",21,100,"10/15/2004 0:00",10,2004,"Motorcycles","Baane Mini Imports","Stavern","","Norway"
"1485",48,100,"11/2/2004 0:00",11,2004,"Motorcycles","Diecast Classics Inc.","Allentown","PA","USA"
"1486",30,87.78,"11/15/2004 0:00",11,2004,"Motorcycles","Land of Toys Inc.","NYC","NY","USA"
"1487",27,84.39,"11/23/2004 0:00",11,2004,"Motorcycles","Tokyo Collectables, Ltd","Minato-ku","Tokyo","Japan"
"1488",50,96.92,"1/5/2005 0:00",1,2005,"Motorcycles","Technics Stores Inc.","Burlingame","CA","USA"
"1489",38,100,"2/2/2005 0:00",2,2005,"Motorcycles","Australian Gift Network, Co","South Brisbane","Queensland","Australia"
"1490",45,100,"3/3/2005 0:00",3,2005,"Motorcycles","Scandinavian Gift Ideas","Boras","","Sweden"
"1491",46,100,"4/8/2005 0:00",4,2005,"Motorcycles","UK Collectables, Ltd.","Liverpool","","UK"
"1492",35,100,"5/13/2005 0:00",5,2005,"Motorcycles","Euro Shopping Channel","Madrid","","Spain"
"1493",29,59.37,"3/18/2003 0:00",3,2003,"Classic Cars","AV Stores, Co.","Manchester","","UK"
"1494",50,59.87,"5/20/2003 0:00",5,2003,"Classic Cars","Atelier graphique","Nantes","","France"
"1495",26,49.81,"7/10/2003 0:00",7,2003,"Classic Cars","Reims Collectables","Reims","","France"
"1496",47,56.85,"9/11/2003 0:00",9,2003,"Classic Cars","Anna's Decorations, Ltd","North Sydney","NSW","Australia"
"1497",23,53.33,"10/17/2003 0:00",10,2003,"Classic Cars","Heintze Collectables","Aaarhus","","Denmark"
"1498",34,42.76,"11/5/2003 0:00",11,2003,"Classic Cars","Gift Depot Inc.","Bridgewater","CT","USA"
"1499",34,53.83,"11/12/2003 0:00",11,2003,"Classic Cars","Herkku Gifts","Bergen","","Norway"
"1500",47,53.83,"11/20/2003 0:00",11,2003,"Classic Cars","Online Diecast Creations Co.","Nashua","NH","USA"
"1501",45,49.81,"12/2/2003 0:00",12,2003,"Classic Cars","Muscle Machine Inc","NYC","NY","USA"
"1502",45,53.33,"1/16/2004 0:00",1,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"1503",36,43.27,"2/26/2004 0:00",2,2004,"Classic Cars","Collectable Mini Designs Co.","San Diego","CA","USA"
